HolderAddress,Balance,PendingBalanceUpdate
0x013294235682407e973ddc3b14276f0bf10e7bdd,"30,680",no
0xcd29c718c8961855172d3d8c766f6b2acce046e5,"30,526",no
0x87dbd077de88a859719bfa3dcd58db319cbc41a3,"30,121",no
0x5692caf77faf54948adacb2a92820650c25e5ccb,"30,002",no
0x27d9096a890feacfd378df7319b41e16cae5c697,"30,000",no
0xfc85e93404f2422b00e0bb5a650c5de1899690d7,"30,000",no
0xbd807484014021456123096f7753889497d1f74a,"30,000",no
0xe4b52f7c5aad9ce9509a6ad8c0c3719dc1f102e7,"30,000",no
0xb068ddc6a3a3fffaa44a261fc426799cb45db3af,"30,000",no
0x9b233d76d1b8e646438778d995437224b00ffb83,"27,207",no
0xbc3792234ed13e8e9f47a01ea50cfd9ee0d30edb,"25,000",no
0x3a41224064859c13d03a47e43dec9b55a3987ca6,"24,386",no
0x3e537f625961621cd27e936ead700089db33b38c,"23,860",no
0xe4239900d5172817e25b4bbf33fc2c311004bdc1,"23,529",no
0xf8d085779c55065159a34e4971c026f974442c01,"22,222",no
0x2a6d5e2b253274d3d938ae95930920768498b8a9,"21,667",no
0x7caae04f87b77e1c9ea67c6dbfe485a0b6b76d8a,"21,620",no
0x07e31ff2a7d5c164ef74df379bd17b768bf64648,"21,333",no
0x480751fe6145978564249916ec4c217ec8df90cd,"20,781",no
0x96d4c8ea2f4579b3a835c70384e780e7cd58dc55,"20,697",no
0x825ba1848b589fb9e8713c69de4576e405fea051,"20,120",no
0x1170382fb031406de5cbb7209c92df841ba1f0fb,"20,083",no
0xe1b991296eac92d267b38167fdb9959f5e270c82,"20,040",no
0x80e84c3bf3b5422cd17896c27f68006b0b1eb0b7,"20,000",no
0x4381a3673ad9c2bbc2a578920bf4b1ccd92ba066,"20,000",no
0xa075697f91233e0354733f8b24df4436379af6c0,"20,000",no
0x245a2948dc9b998d9e6f90bd584e8cdc2c68c857,"20,000",no
0x419beb9ee5401a06eb30787ae152830bc9f0da00,"20,000",no
0x7f7d7f4a09703e4f7424b7e5e36a700da1964808,"20,000",no
0xd4c20c690c0e5c1ae3dceb49d012ad99dac9ed9c,"20,000",no
0xb8a09fb1c05d3b986fd75fda14f17c7106253f03,"19,818",no
0x6dd6015428cc8cbff600420212dcc974fd232c21,"19,765",no
0x9c781e14ee06b1f42f56396cb8825d512c15f402,"19,680",no
0x77fd4a2adccc1f901230daeee7ec6598b2149f9b,"19,600",no
0x87950fc6642084a0ef079f62f9cb9a78cc496d5c,"18,503",no
0xc87d6b7e650e49c0485bfeb1eae34638ecf54671,"17,349",no
0x5c190887853bc42bfc5232f725f570c07183cbf2,"16,667",no
0x33e18afaf2837c15719d1d851eaf1a97e1bf2026,"16,471",no
0x7f3ce750b58eb13ff79059fb8b957d0e3c020dfe,"16,363",no
0xe2e4ac798d4a8712f084513dc4ae5e21ccde4a51,"16,092",no
0x7e58c625af1b40f8aa5c89636c49052b213dfc22,"16,060",no
0xda5329126b9f4e0190d2cf4275c0e8660fa3995e,"15,794",no
0x63f141bd53393d4ec946934c754466e1040154db,"15,789",no
0xfb155f49179fd00906a9bab684c0dd893c26bf75,"15,512",no
0x9457cff03d1bc97b7ba0fd717e1513b62a7db052,"15,382",no
0x5881f9500df6e0942196732931ff4a8b9ffcd829,"15,105",no
0x44beefa6f260f311d61b8a63f22c047edfde4a17,"15,000",no
0x789e05c3ebe34633dee3700744a2cd9686d257ed,"14,778",no
0x23e4ceafa74e4020259b4f102c286c63bb92fe8e,"14,472",no
0x3a390038525c96b101fc872fc68b028c19ffc825,"14,100",no
0xbddcc07c7fe9b7efa8bf0e3d5160b9ae3b4023e7,"14,015",no
0x2daae3df7d1b0c7f5d9872717680eb36bf0ea08d,"13,895",no
0x2e28a4ec814fdfa96c80b69310e01980131d6d6e,"13,630",no
0x2f3af914a131b0472fe867f1894f9895f22091e9,"13,500",no
0xbf98e9ea3646082dff7996753ea87a69b0973848,"13,500",no
0x77b526205f7dc10ae372abbd2f154cc7950807c2,"13,333",no
0xcb053ac6068e3c4f33a4a1b406e74ccecf272b5e,"13,333",no
0x94172ef86cb242b61147fccadf42a38dd03f7d49,"13,333",no
0x40e023bba0a92a45996b92a09a45bae640cb2f29,"13,333",no
0x07d239aff9d2e668735fd6993b557093d2f55113,"13,333",no
0x0a2d0e7dc6f88394474859ff21b040d0a880e23e,"13,333",no
0x3006aca9ea3b9d5e4cf1f5fbdbe70c5298c39e91,"13,000",no
0x78a2fedc9af115caa732c558eb277d4b867014b6,"12,607",no
0x42b5dfa59781c12efc349dca4097a1e9e56f2d48,"12,310",no
0x06a6b246e28d7389258e871348ce7056b119221e,"12,022",no
0x35d110e8ecdac1bcc73730a75ae4dbfc8387b93e,"12,019",no
0x88357b2033ff9b6b94d0507156f5d3901be00fca,"12,000",no
0x605ae3775ef167c609ed965594b5d20824dfe02a,"11,897",no
0xff24c7f6328ef8adc01b82b16f9db3096186ad0e,"11,765",no
0x923ca1328d016507891f80dbfad7c197d3302d2f,"11,740",no
0xf3b2fde8197e927c71cef832201de537097bd912,"11,571",no
0x8e57fe4360fab5103e2b4af9c45abe19568c5786,"11,483",no
0x4c9c0842b99664cd25bcbf7d41232781c4a40c8d,"11,472",no
0x7be2ea2e23a3e1239d0800367f230cec85c1faf5,"11,320",no
0x04e658058400d78183b09f13aa2aa52337e9087a,"11,316",no
0x38032b73a5bde0c6cf94c7beafd202f9235bd145,"10,919",no
0xe6bdc74dd33d639aa791dd16ea39142c86889157,"10,865",no
0xfe78f127cde593029c72f76d452ad41ae3064234,"10,849",no
0x562ee75a36922d837f7ec98ede1eda2aaf746cbb,"10,814",no
0xcd7b3f01884f9092346ebdc495a110fac690e09d,"10,667",no
0x276c3195bb657335c6bf8e39eb1cb01dd36ba547,"10,662",no
0x460465f8e0f6fe7bffd21567bd5495ac5d5ab72d,"10,571",no
0xb13a5322194377f600090ec6bfea28d9efc070a8,"10,526",no
0xb165ad1ef8aa81b56c04951c9286eb9d6e058b08,"10,526",no
0xe2dff4d5ff0cadf01e558b484cbbb7c48ca76172,"10,526",no
0xdc94aa1c4eec96dcf569bd8c6c4ddceef7cc2e61,"10,458",no
0xbb43d16dacd7d0ed6bbf116dad10eed0991b4d3f,"10,420",no
0x40df57be48aea1376885b4b00dd3ae5893675638,"10,418",no
0xfee5270e4b04996e2a40ad78f49c94d134451fc7,"10,327",no
0xfa021f6a854a72851684953c5587029fe7ada18f,"10,307",no
0xfec7c4f022ea829fbc682a4b93aa5896ffc5c0a0,"10,253",no
0xc7c88ff4f82287feabc7eb9c003984fbd646b4cb,"10,232",no
0xd14491bdebbd1924dfbe8866f0fac90d13026382,"10,175",no
0x96ae6a69db80da159890627e320e0e36f0632263,"10,133",no
0x13c0f210c7b587ae1e51246eaf2ac96ca0787cab,"10,131",no
0xeb2bddd749932e4516ba669b943feb3251eff65d,"10,100",no
0x8311020957071c99d27f85b1198d6c596fe1c130,"10,065",no
0x7f2a83bd3efb6547bc8265d8f6d76064f1fddc89,"10,065",no
0xafe922a53d18a2194ece39dcec5c70fc80ebc0e5,"10,020",no
0x49f90258eef671a4fc854bb0815ff84273856c28,"10,020",no
0x8254104c0b42c0b0af36d7e21e50f68be0d24793,"10,013",no
0x2ce57a75f960dc3e16981c51e2988d608807a42f,"10,010",no
0xcc796ac3e087c0c5811bc382763cde0c959b26dc,"10,003",no
0xce293037584f9f19a7f44374e555140068bd856e,"10,001",no
0x0891837effb98b275466c08c809467748c61c412,"10,001",no
0xaf1f1d07ffd208b3bb2c8408a3d64fcb8905ac6c,"10,001",no
0x653890de797742d783738c97522ab71a88a31200,"10,000",no
0x184e7c2c3bbc5e0141addf87efaf17b1f9ae37b9,"10,000",no
0x68b3e09450d4356e4bfd8359c3000b0f6261abd6,"10,000",no
0x850c58a00f218470b56ab717b95d0b5ecd7ee03e,"10,000",no
0x8f01a6e8994e0d2b0b672dad02519de1e832cd90,"10,000",no
0xf58f66cb1ab1cef422e193f7cc70ee96e3a658bd,"10,000",no
0x6778b8949727e3a92008d49a5b986d7daf26213c,"10,000",no
0x9707df2ea7d5d22a7973e218c90c789def1cc061,"10,000",no
0x49ca644d7e077705a2e23b2492f53f7e65710df3,"10,000",no
0x6f43caad9b39cf87dfb01dba07693e001b8baeb0,"10,000",no
0x181357f493a07e11195968812f0b93261f74f18a,"10,000",no
0x93706f8fd815a9a74ebf72ea1958bf8fb1e41511,"10,000",no
0x2a7534622ef6c646dc502dd337208929fadfc4a0,"9,900",no
0xc7a5daff55553895a2f77021689fe842e2741549,"9,900",no
0x22b452fbb45f1ba23a0593b10fd0db9ee469cef8,"9,794",no
0x94030ee9a1cac8175419ea42e4e156290188520c,"9,287",no
0x7c7c64573e3b801a58af00227368ff340f08e7ca,"9,168",no
0x8e18638767b41e534f104fb37e6f77ec9b9a9589,"8,939",no
0x72a680bb8320f9bde0ff77a9540c2f9fb9be2a32,"8,900",no
0x1c9011f49cb1832c80c090407f91a8c855b91900,"8,368",no
0xb5c170568a1094b38af9dbcc6944a92dcc6d94cf,"8,000",no
0x11b2358e677997f463ae1f0bfb7913bcdb64facc,"8,000",no
0xa592144ca419046170bb5c0684c85a0ecc8ce44e,"7,857",no
0x32bc62badd1109919a249cdfec781adcc3209d75,"7,714",no
0x2d561113dc8f6c2d31f5cef49524ff0eeecad7e6,"7,644",no
0x0fcadfe5c34eb028ca8b73e981c120ebd31ead8e,"7,531",no
0x56de96370e9645d3853f5144e4afcb27ad4c9f3f,"7,280",no
0xfcc82853ebcf2f9c5b56b5cb8fa55fb3403e2cc7,"7,200",no
0x3c7ee9172ad6107f479970ee20bb6de3ad2c0f24,"7,181",no
0x978dc42d5bbb8619f5eb0c67dcf6d52184cbfe95,"7,143",no
0xad8d8f5a15ae8c99105b1e1bc3e381b3485d05da,"7,072",no
0xf5527ee1726143c790fefa05f3ccc597690a98e2,"6,772",no
0xdb2930b1e90d9c63635bd91271f93bce3f2b8b96,"6,667",no
0xd39e2ad5fcd0c78cacc9ad3786433152e6c56744,"6,667",no
0xa831550ce8709bf39d36b8e3cb9166a9429e914b,"6,667",no
0x54ef81f8dbf0cdf011bb09ed785faed428efbf12,"6,667",no
0xa117ea7cf2c55295e1879914c69535186bd79d84,"6,667",no
0xbded683b3fc4ecebad6331b884f0ea07d82504ea,"6,667",no
0x76029006517176ec6a066b2ac21ff9177175346f,"6,667",no
0xfb5c4fe1db81e8e4b32b7b25947fbd8eebdf543e,"6,667",no
0x90b0ab3e3fbce5282b8da66a50d64b43fc20f836,"6,667",no
0xd4bd227db1234a49de41b4dd3cf61e465d5913d9,"6,667",no
0x8c1fb097b07c887079a16c4d740f7e238b4ed4c9,"6,667",no
0x6f0dd3dea4ec8a973bf26893bc70c2a7b9a1d17e,"6,536",no
0xe333b1bc55ec7ee20b0c39f6d595f299ec811666,"6,536",no
0x402a3bf08ef5f37bf2e3dba30badab5b7a47ff02,"6,500",no
0x7e7884b53b77eb818504b87137d54e95480eb37e,"6,424",no
0x6258d416260a30b53ebe3b8024128c76090474d7,"6,410",no
0x58837e53b674ebdaed6fc9dc33b47dd04132aa19,"6,300",no
0x334c9b45c0564a3c1180f7598620475493c93c0e,"6,250",no
0x4387573c71ee16f4da234b4fb3c2008d5ab9f65d,"6,200",no
0x24a35186be07a94f5f2b5999b48fc0363c2a7d6b,"6,111",no
0x53a8f719881c6ad4d77c84a756541ea9c43bd83f,"6,093",no
0x33c8086cb0513da6b82859f7e01a72c0255f6079,"6,000",no
0x0f3b0298cf160ec5bb199bb8d334bee86ed57ed5,"5,882",no
0xe71078ddaafbcf2f8daf4e83b6a463f50327cbcf,"5,882",no
0xe1a0545b0bd326dd641d73c61df1a30364496d31,"5,882",no
0x961fa7c0b05342ab6cc98f6850bbbe313887ce2b,"5,882",no
0xc481d1c865f66ca2210060fe7dc010a0be747766,"5,882",no
0x4f8a57984c0179561abe008749b5e7e1ac21ac64,"5,574",no
0x9c46551700917556455986c18f7f2dda8a1562c8,"5,520",no
0x30665a218dda4f0c2dbc8d46d93839e06c5ea0aa,"5,400",no
0x27b50232acd42af6874dcc7388dcf5b37f99eea8,"5,333",no
0x613c108f8b077f4fad2e6ed024cd94dfb27f7528,"5,327",no
0xd9d234b9fbd3836838e46b7b7c1e432cf4a32706,"5,301",no
0xc89e61d1c63f81ded9fd21e4bddb9bbf042b1b16,"5,266",no
0xdcc6ac21106ea4d6755f458a985c1199cd9a2496,"5,263",no
0x5d21a8a15280885077cd8e7d7256f78402811eca,"5,088",no
0xec827ab94a4352728183288c5822fc3e0545efda,"5,067",no
0x2ccfc155e5af12c49f89dac9f2f89496f5486157,"5,000",no
0x9b8d909655e659584fc0fdb8824afed937466a81,"5,000",no
0xec67177db5223ff7b22ddfb5c2fd1851bca538f0,"5,000",no
0x78b30d41e8040d1c07b45ef026f903fb3dcc486b,"4,900",no
0x98f95ee00e1dd430bc5e97b7dc150dc925027c07,"4,860",no
0x26777592719855e69473153d6656f23e2571e035,"4,806",no
0x590b12f1139c6daff1c6d33b2cf2f6840fb7ff31,"4,689",no
0x1ae279fde61d66a8fdd1efc879c38fa96a3cbb38,"4,643",no
0xa9d8f5b55b280c74e2ec1fe553fdeec5d6da1dea,"4,620",no
0x0aea1215a4b535eec1ba89a9d5bca0b7839ecfe8,"4,540",no
0x0600180e0ba87e7de9794a2c75ecf9dc3145dfe2,"4,533",no
0xeb57dd0a036e0bf4bf16a00c2697c3f6b54d10ab,"4,500",no
0x1c7effd1ef43990fa55097b06e45252e334201b3,"4,481",no
0x8111d3618fa293cfbf65147a547fa0f84f3171ab,"4,400",no
0xf96e30ac710ff61e93f82e2010b7b9852b0a25b5,"4,306",no
0x7ff0b4a3ed0f792f689d8654387fa42999486823,"4,300",no
0x470c452cef974faac27d7277118248698018e3c2,"4,220",no
0x2e9c6aedb6129256dfc09a3403b722a548496295,"4,118",no
0x87b69c94e0940eb41fb57865e500a658c6bda02e,"4,118",no
0x7a175c55570c3520cb91c210c66888f63a294713,"4,101",no
0x40ac69817ba84c05738adc579de0d86d090e9832,"4,092",no
0xc283307c5ee65b1262b491ef3c6a19b0bb1aff44,"4,080",no
0x4e82c842a0797f52d583536afb9c687a1fe8e4f9,"4,062",no
0xe2752e9880e464bdeb40ae30de547d65f34f6e92,"4,040",no
0x78abfc65efa7fc9084684d894dd368e3b0f00964,"4,000",no
0xe8ac0cee1e2094c7cc445c48aceadb123cb53d67,"4,000",no
0xb4d9ea7294a47484ddb61b2836aea47c9cf704ed,"4,000",no
0x4acb99eff8519290d867d48567b3b9fc9343d222,"4,000",no
0x7f693083d0a0865ce66ca6460e4df69615ccf185,"4,000",no
0xcc3dbb9c5ceb2b00ad82e63c5152ba16e98d5188,"4,000",no
0xc347f8715a5420480ffc3067d790c4dfa0cfc490,"3,900",no
0x8eee81574343cec494801d3525bd55675ea02706,"3,895",no
0x97228184eb121ca03e2c81450c488e57cde800b5,"3,725",no
0xcac1421a00f488df85bdcee26e65bd2435e619f5,"3,725",no
0xaaacc405a3e41015a3df38474f8950a4b6851ec8,"3,684",no
0x8d318a182781fd91434d0755841a6016c787f466,"3,674",no
0xd013140dea7f9f2e2f8a3d90282f2f29eb2d00b2,"3,624",no
0x1dd4700a901f9236994ad50f263155e8a4ff7c46,"3,600",no
0x715d54425230dac943ec558aa223d16f744dcb60,"3,600",no
0xcbe7f6e9c1b4665698e0f62e1f0bbd3383e67877,"3,560",no
0x21fb55fb6a1952af178f300c5c66a774d2fcd1ec,"3,528",no
0x2806fe752f914c57ce4fbdbd5acdd305f6ae6000,"3,482",no
0xd20fbdc5aa3cc8071427d1af10f3239e787ab161,"3,411",no
0x0cba88e1c475a4357164356eb25e9884cd1bac78,"3,382",no
0xf38ad18cad6d9c0f819ed3a87358f71f01ccccb2,"3,353",no
0x0179ef1a5aa1c40621f28bd3164a8a651e442d0d,"3,333",no
0xe20e175df2ec1c9fdb9b5a91ba11f6c5691c95be,"3,333",no
0xf3f05e6103d7ef5dfd22662a155c01a332aeae13,"3,160",no
0xefc6cc2ea276fe983e67414950bdc4b0d88ea10f,"3,143",no
0xe0857fec8975251a4b09a67e2c523d49f09624ff,"3,125",no
0xb150a9e2c7b546fd0b4c9ffc60e5e1e4a30f427f,"3,120",no
0x5c57aa00fa4eb2e30a577467f13cdff459771425,"3,100",no
0x1b1db4a09b10b658690fd70ad1b6b62823018027,"3,000",no
0x9aba2f37c73a577d148eb458a859e2df96b59a51,"3,000",no
0xa1d7f8b013eb9b59c61f15327aa0ba4b15cc7952,"3,000",no
0x104f7e35adcb6e5431c628fe9f4fa6ce8f33183d,"2,980",no
0x9349520ad381df088e42e75fec3ca62657d8223d,"2,947",no
0x85e87ad037d6a67c5aacec2da9cf84518d1041fd,"2,938",no
0x69a865c3ac1e02ef995eed34a74c33b8aaab06fe,"2,933",no
0xd59845639ff5095e737af247f28cf03e448e8cd8,"2,800",no
0x6bbb47dc286473a7156b0d9b3df5588b3199c1f5,"2,782",no
0xe9e4ef78418195c85d371019b09a256f2ce5096a,"2,780",no
0x8f3688021b0f00057881f9281978cef0bbf2d4a0,"2,778",no
0x13f7a3f7cb7e557fd8816e0b36e53d0fbcf00746,"2,763",no
0x2d898eebaf4b55634090af69c2b06e8a8fc508cc,"2,760",no
0x40e5a987b3043f702b6003543465061c8af7b09e,"2,760",no
0x9fc348e4ddd2861deed369b83bf4ba4225cf79ea,"2,720",no
0xf14f154b2ef1dcbeb426c396047a03f3bb898a79,"2,682",no
0x552e1b25e2116c47886640ba2ef00e9530cb9f86,"2,680",no
0x1b8473749b37d1efa846df24ce64001bc7d2f2f8,"2,669",no
0x495b66d637eccda0c48560f61abb12d491e1da47,"2,667",no
0xf0c76b1818ba4dab7ff9d81aa823b77eb5280753,"2,667",no
0xc24041650e2365ac91b447fbecb95d48f465f753,"2,663",no
0x5d29e07e75d3ab3c894ad419fafac991089a09f1,"2,632",no
0x060f27e254a5be255b4052a0c0e190ba0438eec7,"2,600",no
0x43d9059a350a70663c2f1dd1995779c25f6a29f3,"2,562",no
0x75322dfefee90560f4261d01f6234966b3f5378d,"2,560",no
0xe9576e12e932221f8ee67dfda11aa305c041da66,"2,560",no
0x8b48bc5e883f9bbd6158b8bbe6e4c4c92eaaa9e5,"2,542",no
0x17fe414befa56273d0a47ee09667fd25ac8d64a6,"2,527",no
0xec0d0c60eb5ceb5164c13198516c60220c5d2855,"2,520",no
0xeb70df4ff9f73b926e544b5639802a264bd075a4,"2,517",no
0x25d0cb9899666baebe21f993e252a3aebfa6714b,"2,500",no
0xfd3e0eed6bf6b46c7130f5cb472f8ecefff13d80,"2,500",no
0x81855f876686c12abe12e799e21a1f691630975a,"2,464",no
0x5361a0d6f8448a5df7988171def45068d2cf630b,"2,460",no
0x2641e267e154dd0b431a55a4f71843072665d3b2,"2,426",no
0xaf03581749c90860eacdf2c5857984c7eec2ad98,"2,418",no
0xafc97f6b82f7a463d0906f00df07f8aa8372c50a,"2,400",no
0xc315b3cc5ba6549a61378a0dfdcedb54bfbfe00d,"2,400",no
0x14b7a453c9e68fead41297d456a6edb4bd813fc4,"2,400",no
0xed2a37f31bb07c92e395641558c0f1325f6f603e,"2,386",no
0xf2e3d0e94b2b9abbbb2b60f0fb7ddbed609eb969,"2,227",no
0x0149bd623250bdda31c10e122fe084365d616b52,"2,194",no
0x1ace5f764807b2e753247ef5b1c11f2d9fb02320,"2,184",no
0x854a3d6adb7df501cd946c7fcc2273b459653a6c,"2,180",no
0x5218f7ab3e87ed282f26da1d9121baaa4538f0d2,"2,171",no
0x63cdf6e1fb3ab04ecadf64223498d93a8c2256da,"2,170",no
0xf2f56ac862820ac59fca263ec066286828ca5132,"2,163",no
0x1760712fe11463490066da376b143bbd917fa34f,"2,097",no
0xec6a3d8e4896a52e7b646d0d4c14313484d752d9,"2,080",no
0x6f8542f199802abc32351699cd2c38199afae3ab,"2,040",no
0xfbba51bc4e0fd787cba247a41c70b40d0d638e84,"2,040",no
0x0da55551f3e89352673e09efb5bbe208e5d439a3,"2,026",no
0x47456dabc10b12448ecd7a3ce36411606d0c3d1b,"2,020",no
0x12a5e5a8d759f2b2a6c57ae771c553b14c8d2667,"2,000",no
0x4234ecc543efb4cdf02039100e7f2a7ed2ab35e6,"2,000",no
0x0ff3cf2e9e4af5f5589ff8a6be3ec30b7e86d635,"2,000",no
0x452ea815c33e9ba4132b50be800ec13ee43fdfa0,"2,000",no
0xd878f772e423cd3e5661b105a12da21bb6324a5f,"1,980",no
0x05163f72e64ab614583429b5ac34ab869266510a,"1,980",no
0xe44f991cf156f30aa23938922193dfe72e9422e5,"1,961",no
0xfafa157e26e40ee6c147a7edbc480a1422b484d1,"1,960",no
0x97ecdd08861316d914b92467eef61470af1176dc,"1,914",no
0x07fe3432530fecc65571a510892481b56ec45ae9,"1,904",no
0x9ee23634fa56cd527bc87eb9d8ed1fbb7af49cba,"1,900",no
0x7866463aff982c2e50e4283872d66c2bce0c97ce,"1,900",no
0xeec4df70a25886333a40e8bacbe606cea958d55c,"1,880",no
0x9a787691c9acfce2a80b791d42ede2f7844f440d,"1,867",no
0x5f0983341576068aabd04840fd0090718938cdec,"1,836",no
0x9927731d3c037c4dc3e2c42ef0f9f6951d50c368,"1,830",no
0x1ca7a99fe1e4338a93e747192170221c846b2a14,"1,816",no
0x61a350dd633e62cd54269f3a46c848f2fea6bfc4,"1,800",no
0x04bda42de3bc32abb00df46004204424d4cf8287,"1,756",no
0xc91a81d3c041ca4cc0e648007a478cd183f8f033,"1,683",no
0x25658d007cb4020f692182d2061ca8f286663b71,"1,647",no
0xb73ca678d0c14090faea098c8d00d4778230e1d2,"1,643",no
0x57668e80f2f3ef7c08517a74fab2a0d7e656d90e,"1,634",no
0xb456a0cf54a73f578e14844d3170be3a5bb814c0,"1,611",no
0xa496cec1ea398b2cf4954b89160f5ee5f6529a21,"1,571",no
0x36e5510dd8714d498b89c63d17b150d7d59947cd,"1,506",no
0x88349674d80e8434c52cd202b95957214122f407,"1,500",no
0x30033b54f8a6c3f64778a085887de1f6933e1725,"1,500",no
0x438d77feb8e086f8539b9c1ce55029e62dbc494c,"1,500",no
0x0ed7b42b4ccd7bd623098bc8d2342e4011d9740f,"1,492",no
0x008c0348148fafb1bee0176ddfb7c4182fc3e3e1,"1,457",no
0x5bc4270735770a9216f5739e409599301c8a2d05,"1,438",no
0x9bb75ccbe52f06cb81cc8581663e9e8f66d40620,"1,410",no
0x668e3b90625564e688ec0484d24b23e7163095ef,"1,380",no
0x8bf3d53a5abecc6578c7a90c01b8ad17f2129beb,"1,373",no
0x6efc672bfbf605d49ae7ab3a59482a1e852db697,"1,320",no
0x966432058ff843a61f6dcb05716e787229492232,"1,316",no
0xb156c425f325d750968702d4bd4226573edc3aed,"1,307",no
0x47903fb7d8161822f251095ba16df49f020249a9,"1,307",no
0xdb0274b557dbd3b5b192d7681805afbb02f3050b,"1,307",no
0x1ad2a763575969b4ebaa636d2ed9c7bcabbb34c2,"1,302",no
0x230ffd92d44cf75d1fdfd9ae944d1346866bd8f8,"1,280",no
0xa449f389fa48bfa61a9ef470056943f6da54659e,"1,237",no
0xbec027a61b01b6d771f06ada547b81e45cbfafb8,"1,235",no
0x08b6c9fe0c61eecd40044e522640e04928a1924e,"1,232",no
0x0d9caee4da77b2c6a6118c229b7c1758c9f9aede,"1,232",no
0x97eca8f333a329063df9d4422e04db222d943f38,"1,227",no
0xffa04b52c7d89ffc732fc5f8375d37e8da8579bd,"1,222",no
0x1a09eebd6f13b9234710d449eaa8e57a82dea6a1,"1,222",no
0x23cc39b54794ec6bc120e0c51a986d0526ba9eca,"1,211",no
0x5c489dbc316657c3749e2b6ec5dd46d481f86ecc,"1,194",no
0xa2db796f0b89db0d4c1a0b94213e4878b2e9b36b,"1,184",no
0x6dbdb7bc0909d52c39128c312e4bf78072b5d158,"1,180",no
0x4b3fa043cdd50a16bf25f4304ef243120fd28cef,"1,180",no
0x14162a025ea0ae9dffcbebd2c9785600d7a6a0aa,"1,160",no
0xf496b1dbf788eaaf7899d49377cb8a932ad2dcde,"1,118",no
0x56e1a970f30f70624e03fb93998dc0554682eba4,"1,100",no
0x4b5b340d96b8729f399a4da7fef432e04267217d,"1,079",no
0x56c14a35b680b8d9ec1e58237d0f49998ffd776f,"1,069",no
0x21378eb4978c1a89b1a2bc992a4b9329d4166a42,"1,053",no
0x80da7be5fdb9fab488d0604c4a6d5c3ecf1ca580,"1,046",no
0xa1f75556d491afeb4c95141c9aa8d86843e5ee01,"1,029",no
0xe3a27f732a585def72f57960867aad20cfe812ef,"1,021",no
0x40b0d6c07e682d79fd066edbd156330d4ad68f34,"1,000",no
0x803817f12744a0f2f56caf6c7b720d01cf9703e4,"1,000",no
0x4a811fc4150b0dacf5eeb9e826b56279254b7333,"1,000",no
0x4038c46545ed5c7432ab1ad925071d91ad7d65df,"1,000",no
0xf23923cf55a2378788d753db7143e0418ef05d3d,"1,000",no
0x09ee51dae94a9bbadd1c5ed8564cec030ba29892,"1,000",no
0xbbcd43ad1c0328e97dcbb25e906f62a376cdaebe,"1,000",no
0xd3feb83085a3bd405ceaf0497bccf58121f6e852,"1,000",no
0x8d190dc351183c7555b3ff3261951138a40d074b,"1,000",no
0x3319fa2881d2e21ebc64101086515f502164b319,980,no
0xf3bb8cf6076365ce90265c649263545579f7221f,980,no
0xfede539019d548aae8785d9153d4754b88abfe8d,980,no
0x4f717fea71e014d756cfa07177d95fd750465e82,966,no
0x5beca2d63729ec25487aa2cb8e4a1f303bc1a9e8,965,no
0xd9bcec8816c5745c904b215422b0f9c0aad33398,957,no
0xe81208c1ee74de49c8dcfd3b1b2f9eafd2d8e71b,931,no
0x7c0598aff82ba5575f662d78d0a788470c9e0766,900,no
0xd82223468fc4bdb1d1228c2186f0f47250cf6553,869,no
0x0f8bd65ef15fb9a569e0385bdc0ee66ffc38c7a9,860,no
0x471764549b05246d88596824713da980fe93726a,842,no
0x3ba0b1a2a044410e0d2ffa12c29435a0d640066e,840,no
0xd12e39990d0f9eafd3a667a2ae0c17cc480d22c1,817,no
0x75200d434b311f9d2f37cfa5e980c676947363ad,807,no
0xb9f7a48ccb4b9c52eae9de7e085fd2a6d0eb023e,806,no
0x9a6cf6518bd6d6921a6e3eaf786d77b27c758c8b,800,no
0x82d5fa060c61e9e21d290a29d0e4a2106fc6a71f,800,no
0x1e0c528b4541eae1e24a0ffdff561e9ea90d8474,800,no
0xaa8fc0cc0f3b49746f49b0bbd6590462a2a31f68,800,no
0xe0d97a302aa615f2f3431191d91e8c649313f7a7,800,no
0xa6cf3058b309f92e83f0ad8e1b23e0789ba369bb,800,no
0xc8a951b003275b6116f48c87a57c80a736683b65,795,no
0x2fd4d2878c8bae180e834b3fa0c9b28acf2cc6e5,790,no
0x135e25910848e2ed67fac29b6500b33796c8e859,785,no
0x0a7a190c350399cb2a699c80f4249e4ec72531be,778,no
0xa9cef05a044bcf3382de2e6884c286dc0661707a,739,no
0x31c26ac5ec1be6aa4dd693628a80037e5c5ec7cb,720,no
0x36d2b922c017077acf737eaab68d5707c76edb2e,716,no
0xccc4d97cc801e4c36a871d9d1f665fad0847e35c,700,no
0x8e14fd297b9ff94a47b72625d40335468290b399,694,no
0x5b79076cd284a66538a1214337f62729fd541771,680,no
0x99e86727514bb62ca92e577bd2d62d86245396c5,654,no
0x668e4688c281049849e353c1be1b67e730c8cb91,654,no
0x860e7b6b135e23a820554ec1cef577574ce3c367,654,no
0x3b17e3d6b4365844fd7d4d9bc71c5cee1d362bf7,634,no
0xe73d6bd3794d664e4752a0845afa2f256aeec15c,621,no
0x7e5d78ae1e967da949741aa2135c7efa591d7072,620,no
0x5d6fd7ab7e34601610bdb8554e6fb65cfbf84e99,620,no
